id,reaction_id,flux,age_group,diet,abs_flux,reaction_name,pathway,text,is_lysine_related,is_biosyn_hint,is_butyrate_hint,pathway_class
Parabacteroides_merdae_ATCC_43184_AGORA1_03,SDPDS,,61_70,western,,,,sdpds,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,DAPDC,10.6469433232576,61_70,western,10.6469433232576,diaminopimelate decarboxylase,Lysine metabolism,dapdc | diaminopimelate decarboxylase | lysine metabolism,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,PAPPT3,0.0212307921152457,61_70,western,0.0212307921152457,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,"pappt3 | phospho-n-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate) | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,UAAGDS,0.0212307921152457,61_70,western,0.0212307921152457,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",Cell wall biosynthesis,"uaagds | udp-n-acetylmuramoyl-l-alanyl-d-glutamyl-meso-2,6-diaminopimelate synthetase | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,26DAPLLAT,0.0,61_70,western,0.0,"L,L-diaminopimelate aminotransferase",Lysine metabolism,"26dapllat | l,l-diaminopimelate aminotransferase | lysine metabolism",True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,DAPE,0.0,61_70,western,0.0,diaminopimelate epimerase,Lysine metabolism,dape | diaminopimelate epimerase | lysine metabolism,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,DAPMDH,-0.0,61_70,western,0.0,Meso-diaminopimelate D-dehydrogenase,Folate metabolism,dapmdh | meso-diaminopimelate d-dehydrogenase | folate metabolism,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,3ABUTCOAL,,61_70,western,,,,3abutcoal,True,False,True,lysine_to_butyrate_candidate
Ruminococcus_torques_ATCC_27756_AGORA1_03,ACCOALYS2,,61_70,western,,,,accoalys2,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,BTCOAACCOAT,,61_70,western,,,,btcoaaccoat,True,False,True,lysine_to_butyrate_candidate
Ruminococcus_torques_ATCC_27756_AGORA1_03,BTCOADH,,61_70,western,,,,btcoadh,True,False,True,lysine_to_butyrate_candidate
Ruminococcus_torques_ATCC_27756_AGORA1_03,DAPAT,,61_70,western,,,,dapat,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,DAPDA,,61_70,western,,,,dapda,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,LYSAM,,61_70,western,,,,lysam,True,False,True,lysine_to_butyrate_candidate
Ruminococcus_torques_ATCC_27756_AGORA1_03,PBUTT,,61_70,western,,,,pbutt,True,False,True,lysine_to_butyrate_candidate
Ruminococcus_torques_ATCC_27756_AGORA1_03,SDPDS,,61_70,western,,,,sdpds,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,SDPTA,,61_70,western,,,,sdpta,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,DAPDC,7.226431200137128,71_80,high_fiber,7.226431200137128,diaminopimelate decarboxylase,Lysine metabolism,dapdc | diaminopimelate decarboxylase | lysine metabolism,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,PAPPT3,0.0149256485227092,71_80,high_fiber,0.0149256485227092,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,"pappt3 | phospho-n-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate) | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,UAAGDS,0.0149256485227092,71_80,high_fiber,0.0149256485227092,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",Cell wall biosynthesis,"uaagds | udp-n-acetylmuramoyl-l-alanyl-d-glutamyl-meso-2,6-diaminopimelate synthetase | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,ACCOALYS2,0.0,71_80,high_fiber,0.0,Lysine biosynthesis AAA pathway 2/AcetylCoA to Lysine,Lysine metabolism,accoalys2 | lysine biosynthesis aaa pathway 2/acetylcoa to lysine | lysine metabolism,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,BUTKr,0.0,71_80,high_fiber,0.0,"Butyrate kinase, reversible",Butanoate metabolism,"butkr | butyrate kinase, reversible | butanoate metabolism",True,False,True,lysine_to_butyrate_candidate
Alistipes_onderdonkii_DSM_19147_AGORA1_03,DAPE,-0.0,71_80,high_fiber,0.0,diaminopimelate epimerase,Lysine metabolism,dape | diaminopimelate epimerase | lysine metabolism,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,LYSAM,0.0,71_80,high_fiber,0.0,"Lysine 2,3-aminomutase (EC 5.4.3.2)",Lysine metabolism,"lysam | lysine 2,3-aminomutase (ec 5.4.3.2) | lysine metabolism",True,False,True,lysine_to_butyrate_candidate
Alistipes_onderdonkii_DSM_19147_AGORA1_03,PBUTT,0.0,71_80,high_fiber,0.0,Phosphate butyryltransferase (EC 2.3.1.19),Butanoate metabolism,pbutt | phosphate butyryltransferase (ec 2.3.1.19) | butanoate metabolism,True,False,True,lysine_to_butyrate_candidate
Alistipes_onderdonkii_DSM_19147_AGORA1_03,26DAPLLAT,,71_80,high_fiber,,,,26dapllat,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,3ABUTCOAL,,71_80,high_fiber,,,,3abutcoal,True,False,True,lysine_to_butyrate_candidate
Alistipes_onderdonkii_DSM_19147_AGORA1_03,BTCOAACCOAT,,71_80,high_fiber,,,,btcoaaccoat,True,False,True,lysine_to_butyrate_candidate
Alistipes_onderdonkii_DSM_19147_AGORA1_03,BTCOADH,,71_80,high_fiber,,,,btcoadh,True,False,True,lysine_to_butyrate_candidate
Alistipes_onderdonkii_DSM_19147_AGORA1_03,DAPAT,,71_80,high_fiber,,,,dapat,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,DAPDA,,71_80,high_fiber,,,,dapda,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,DAPMDH,,71_80,high_fiber,,,,dapmdh,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,SDPDS,,71_80,high_fiber,,,,sdpds,True,True,False,lysine_biosynthesis
Alistipes_onderdonkii_DSM_19147_AGORA1_03,SDPTA,,71_80,high_fiber,,,,sdpta,True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,26DAPLLAT,-961.0793655496514,71_80,high_fiber,961.0793655496514,"L,L-diaminopimelate aminotransferase",Lysine metabolism,"26dapllat | l,l-diaminopimelate aminotransferase | lysine metabolism",True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,DAPE,961.0793655496514,71_80,high_fiber,961.0793655496514,diaminopimelate epimerase,Lysine metabolism,dape | diaminopimelate epimerase | lysine metabolism,True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,DAPMDH,961.065248055337,71_80,high_fiber,961.065248055337,Meso-diaminopimelate D-dehydrogenase,Folate metabolism,dapmdh | meso-diaminopimelate d-dehydrogenase | folate metabolism,True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,PAPPT3,0.0141174943144058,71_80,high_fiber,0.0141174943144058,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,"pappt3 | phospho-n-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate) | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,UAAGDS,0.0141174943144058,71_80,high_fiber,0.0141174943144058,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",Cell wall biosynthesis,"uaagds | udp-n-acetylmuramoyl-l-alanyl-d-glutamyl-meso-2,6-diaminopimelate synthetase | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,BUTKr,-0.0,71_80,high_fiber,0.0,"Butyrate kinase, reversible",Butanoate metabolism,"butkr | butyrate kinase, reversible | butanoate metabolism",True,False,True,lysine_to_butyrate_candidate
Bacteroides_dorei_DSM_17855_AGORA1_03,DAPDC,0.0,71_80,high_fiber,0.0,diaminopimelate decarboxylase,Lysine metabolism,dapdc | diaminopimelate decarboxylase | lysine metabolism,True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,LYSAM,0.0,71_80,high_fiber,0.0,"Lysine 2,3-aminomutase (EC 5.4.3.2)",Lysine metabolism,"lysam | lysine 2,3-aminomutase (ec 5.4.3.2) | lysine metabolism",True,False,True,lysine_to_butyrate_candidate
Bacteroides_dorei_DSM_17855_AGORA1_03,PBUTT,-0.0,71_80,high_fiber,0.0,Phosphate butyryltransferase (EC 2.3.1.19),Butanoate metabolism,pbutt | phosphate butyryltransferase (ec 2.3.1.19) | butanoate metabolism,True,False,True,lysine_to_butyrate_candidate
Bacteroides_dorei_DSM_17855_AGORA1_03,3ABUTCOAL,,71_80,high_fiber,,,,3abutcoal,True,False,True,lysine_to_butyrate_candidate
Bacteroides_dorei_DSM_17855_AGORA1_03,ACCOALYS2,,71_80,high_fiber,,,,accoalys2,True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,BTCOAACCOAT,,71_80,high_fiber,,,,btcoaaccoat,True,False,True,lysine_to_butyrate_candidate
Bacteroides_dorei_DSM_17855_AGORA1_03,BTCOADH,,71_80,high_fiber,,,,btcoadh,True,False,True,lysine_to_butyrate_candidate
Bacteroides_dorei_DSM_17855_AGORA1_03,DAPAT,,71_80,high_fiber,,,,dapat,True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,DAPDA,,71_80,high_fiber,,,,dapda,True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,SDPDS,,71_80,high_fiber,,,,sdpds,True,True,False,lysine_biosynthesis
Bacteroides_dorei_DSM_17855_AGORA1_03,SDPTA,,71_80,high_fiber,,,,sdpta,True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,26DAPLLAT,-99.89366529249992,71_80,high_fiber,99.89366529249992,"L,L-diaminopimelate aminotransferase",Lysine metabolism,"26dapllat | l,l-diaminopimelate aminotransferase | lysine metabolism",True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,DAPE,99.89366529249992,71_80,high_fiber,99.89366529249992,diaminopimelate epimerase,Lysine metabolism,dape | diaminopimelate epimerase | lysine metabolism,True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,DAPMDH,99.89083920103944,71_80,high_fiber,99.89083920103944,Meso-diaminopimelate D-dehydrogenase,Folate metabolism,dapmdh | meso-diaminopimelate d-dehydrogenase | folate metabolism,True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,PAPPT3,0.0028260914604921,71_80,high_fiber,0.0028260914604921,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,"pappt3 | phospho-n-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate) | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,UAAGDS,0.0028260914604921,71_80,high_fiber,0.0028260914604921,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",Cell wall biosynthesis,"uaagds | udp-n-acetylmuramoyl-l-alanyl-d-glutamyl-meso-2,6-diaminopimelate synthetase | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,BUTKr,0.0,71_80,high_fiber,0.0,"Butyrate kinase, reversible",Butanoate metabolism,"butkr | butyrate kinase, reversible | butanoate metabolism",True,False,True,lysine_to_butyrate_candidate
Bacteroides_xylanisolvens_XB1A_AGORA1_03,DAPDC,0.0,71_80,high_fiber,0.0,diaminopimelate decarboxylase,Lysine metabolism,dapdc | diaminopimelate decarboxylase | lysine metabolism,True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,LYSAM,0.0,71_80,high_fiber,0.0,"Lysine 2,3-aminomutase (EC 5.4.3.2)",Lysine metabolism,"lysam | lysine 2,3-aminomutase (ec 5.4.3.2) | lysine metabolism",True,False,True,lysine_to_butyrate_candidate
Bacteroides_xylanisolvens_XB1A_AGORA1_03,PBUTT,0.0,71_80,high_fiber,0.0,Phosphate butyryltransferase (EC 2.3.1.19),Butanoate metabolism,pbutt | phosphate butyryltransferase (ec 2.3.1.19) | butanoate metabolism,True,False,True,lysine_to_butyrate_candidate
Bacteroides_xylanisolvens_XB1A_AGORA1_03,3ABUTCOAL,,71_80,high_fiber,,,,3abutcoal,True,False,True,lysine_to_butyrate_candidate
Bacteroides_xylanisolvens_XB1A_AGORA1_03,ACCOALYS2,,71_80,high_fiber,,,,accoalys2,True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,BTCOAACCOAT,,71_80,high_fiber,,,,btcoaaccoat,True,False,True,lysine_to_butyrate_candidate
Bacteroides_xylanisolvens_XB1A_AGORA1_03,BTCOADH,,71_80,high_fiber,,,,btcoadh,True,False,True,lysine_to_butyrate_candidate
Bacteroides_xylanisolvens_XB1A_AGORA1_03,DAPAT,,71_80,high_fiber,,,,dapat,True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,DAPDA,,71_80,high_fiber,,,,dapda,True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,SDPDS,,71_80,high_fiber,,,,sdpds,True,True,False,lysine_biosynthesis
Bacteroides_xylanisolvens_XB1A_AGORA1_03,SDPTA,,71_80,high_fiber,,,,sdpta,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,DAPE,0.1793520842385531,71_80,high_fiber,0.1793520842385531,diaminopimelate epimerase,Lysine metabolism,dape | diaminopimelate epimerase | lysine metabolism,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,PAPPT3,0.1793520842385531,71_80,high_fiber,0.1793520842385531,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,"pappt3 | phospho-n-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate) | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,SDPDS,0.1793520842385531,71_80,high_fiber,0.1793520842385531,succinyl-diaminopimelate desuccinylase,Lysine metabolism,sdpds | succinyl-diaminopimelate desuccinylase | lysine metabolism,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,SDPTA,-0.1793520842385531,71_80,high_fiber,0.1793520842385531,succinyldiaminopimelate transaminase,Lysine metabolism,sdpta | succinyldiaminopimelate transaminase | lysine metabolism,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,UAAGDS,0.1793520842385531,71_80,high_fiber,0.1793520842385531,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",Cell wall biosynthesis,"uaagds | udp-n-acetylmuramoyl-l-alanyl-d-glutamyl-meso-2,6-diaminopimelate synthetase | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,DAPAT,-0.0,71_80,high_fiber,0.0,Cadaverine aminotranferase,Lysine metabolism,dapat | cadaverine aminotranferase | lysine metabolism,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,DAPDC,0.0,71_80,high_fiber,0.0,diaminopimelate decarboxylase,Lysine metabolism,dapdc | diaminopimelate decarboxylase | lysine metabolism,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,26DAPLLAT,,71_80,high_fiber,,,,26dapllat,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,3ABUTCOAL,,71_80,high_fiber,,,,3abutcoal,True,False,True,lysine_to_butyrate_candidate
Escherichia_coli_UTI89_UPEC_AGORA1_03,ACCOALYS2,,71_80,high_fiber,,,,accoalys2,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,BTCOAACCOAT,,71_80,high_fiber,,,,btcoaaccoat,True,False,True,lysine_to_butyrate_candidate
Escherichia_coli_UTI89_UPEC_AGORA1_03,BTCOADH,,71_80,high_fiber,,,,btcoadh,True,False,True,lysine_to_butyrate_candidate
Escherichia_coli_UTI89_UPEC_AGORA1_03,DAPDA,,71_80,high_fiber,,,,dapda,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,DAPMDH,,71_80,high_fiber,,,,dapmdh,True,True,False,lysine_biosynthesis
Escherichia_coli_UTI89_UPEC_AGORA1_03,LYSAM,,71_80,high_fiber,,,,lysam,True,False,True,lysine_to_butyrate_candidate
Escherichia_coli_UTI89_UPEC_AGORA1_03,PBUTT,,71_80,high_fiber,,,,pbutt,True,False,True,lysine_to_butyrate_candidate
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,26DAPLLAT,-899.174496472887,71_80,high_fiber,899.174496472887,"L,L-diaminopimelate aminotransferase",Lysine metabolism,"26dapllat | l,l-diaminopimelate aminotransferase | lysine metabolism",True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DAPE,899.174496472887,71_80,high_fiber,899.174496472887,diaminopimelate epimerase,Lysine metabolism,dape | diaminopimelate epimerase | lysine metabolism,True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DAPMDH,899.1726460802588,71_80,high_fiber,899.1726460802588,Meso-diaminopimelate D-dehydrogenase,Folate metabolism,dapmdh | meso-diaminopimelate d-dehydrogenase | folate metabolism,True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,BTCOAACCOAT,46.60725328200954,71_80,high_fiber,46.60725328200954,Butyryl-CoA:acetate CoA-transferase,Butanoate metabolism,btcoaaccoat | butyryl-coa:acetate coa-transferase | butanoate metabolism,True,False,True,lysine_to_butyrate_candidate
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,BTCOADH,46.60725328200954,71_80,high_fiber,46.60725328200954,Conversion of crotonoyl-CoA to butyryl-CoA by Bcd-Etf complex,Butanoate metabolism,btcoadh | conversion of crotonoyl-coa to butyryl-coa by bcd-etf complex | butanoate metabolism,True,False,True,lysine_to_butyrate_candidate
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PAPPT3,0.0018503926282169,71_80,high_fiber,0.0018503926282169,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,"pappt3 | phospho-n-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate) | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,UAAGDS,0.0018503926282169,71_80,high_fiber,0.0018503926282169,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",Cell wall biosynthesis,"uaagds | udp-n-acetylmuramoyl-l-alanyl-d-glutamyl-meso-2,6-diaminopimelate synthetase | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,3ABUTCOAL,-0.0,71_80,high_fiber,0.0,3-aminobutyryl-CoA ammonia-lyase,Lysine metabolism,3abutcoal | 3-aminobutyryl-coa ammonia-lyase | lysine metabolism,True,False,True,lysine_to_butyrate_candidate
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACCOALYS2,-0.0,71_80,high_fiber,0.0,Lysine biosynthesis AAA pathway 2/AcetylCoA to Lysine,Lysine metabolism,accoalys2 | lysine biosynthesis aaa pathway 2/acetylcoa to lysine | lysine metabolism,True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DAPDA,0.0,71_80,high_fiber,0.0,"N-acetyl-L,L-diaminopimelate deacetylase",Lysine metabolism,"dapda | n-acetyl-l,l-diaminopimelate deacetylase | lysine metabolism",True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DAPDC,0.0,71_80,high_fiber,0.0,diaminopimelate decarboxylase,Lysine metabolism,dapdc | diaminopimelate decarboxylase | lysine metabolism,True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DAPAT,,71_80,high_fiber,,,,dapat,True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,LYSAM,,71_80,high_fiber,,,,lysam,True,False,True,lysine_to_butyrate_candidate
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PBUTT,,71_80,high_fiber,,,,pbutt,True,False,True,lysine_to_butyrate_candidate
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,SDPDS,,71_80,high_fiber,,,,sdpds,True,True,False,lysine_biosynthesis
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,SDPTA,,71_80,high_fiber,,,,sdpta,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,DAPE,0.0055159929897432,71_80,high_fiber,0.0055159929897432,diaminopimelate epimerase,Lysine metabolism,dape | diaminopimelate epimerase | lysine metabolism,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,PAPPT3,0.0055159929897432,71_80,high_fiber,0.0055159929897432,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,"pappt3 | phospho-n-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate) | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,SDPDS,0.0055159929897432,71_80,high_fiber,0.0055159929897432,succinyl-diaminopimelate desuccinylase,Lysine metabolism,sdpds | succinyl-diaminopimelate desuccinylase | lysine metabolism,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,SDPTA,-0.0055159929897432,71_80,high_fiber,0.0055159929897432,succinyldiaminopimelate transaminase,Lysine metabolism,sdpta | succinyldiaminopimelate transaminase | lysine metabolism,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,UAAGDS,0.0055159929897432,71_80,high_fiber,0.0055159929897432,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",Cell wall biosynthesis,"uaagds | udp-n-acetylmuramoyl-l-alanyl-d-glutamyl-meso-2,6-diaminopimelate synthetase | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,DAPAT,-0.0,71_80,high_fiber,0.0,Cadaverine aminotranferase,Lysine metabolism,dapat | cadaverine aminotranferase | lysine metabolism,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,DAPDC,0.0,71_80,high_fiber,0.0,diaminopimelate decarboxylase,Lysine metabolism,dapdc | diaminopimelate decarboxylase | lysine metabolism,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,26DAPLLAT,,71_80,high_fiber,,,,26dapllat,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,3ABUTCOAL,,71_80,high_fiber,,,,3abutcoal,True,False,True,lysine_to_butyrate_candidate
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,ACCOALYS2,,71_80,high_fiber,,,,accoalys2,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,BTCOAACCOAT,,71_80,high_fiber,,,,btcoaaccoat,True,False,True,lysine_to_butyrate_candidate
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,BTCOADH,,71_80,high_fiber,,,,btcoadh,True,False,True,lysine_to_butyrate_candidate
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,DAPDA,,71_80,high_fiber,,,,dapda,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,DAPMDH,,71_80,high_fiber,,,,dapmdh,True,True,False,lysine_biosynthesis
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,LYSAM,,71_80,high_fiber,,,,lysam,True,False,True,lysine_to_butyrate_candidate
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,PBUTT,,71_80,high_fiber,,,,pbutt,True,False,True,lysine_to_butyrate_candidate
Ruminococcus_torques_ATCC_27756_AGORA1_03,26DAPLLAT,-0.01735569616012,71_80,high_fiber,0.01735569616012,"L,L-diaminopimelate aminotransferase",Lysine metabolism,"26dapllat | l,l-diaminopimelate aminotransferase | lysine metabolism",True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,DAPE,0.01735569616012,71_80,high_fiber,0.01735569616012,diaminopimelate epimerase,Lysine metabolism,dape | diaminopimelate epimerase | lysine metabolism,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,PAPPT3,0.01735569616012,71_80,high_fiber,0.01735569616012,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,"pappt3 | phospho-n-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate) | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,UAAGDS,0.01735569616012,71_80,high_fiber,0.01735569616012,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",Cell wall biosynthesis,"uaagds | udp-n-acetylmuramoyl-l-alanyl-d-glutamyl-meso-2,6-diaminopimelate synthetase | cell wall biosynthesis",True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,DAPDC,0.0,71_80,high_fiber,0.0,diaminopimelate decarboxylase,Lysine metabolism,dapdc | diaminopimelate decarboxylase | lysine metabolism,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,DAPMDH,-0.0,71_80,high_fiber,0.0,Meso-diaminopimelate D-dehydrogenase,Folate metabolism,dapmdh | meso-diaminopimelate d-dehydrogenase | folate metabolism,True,True,False,lysine_biosynthesis
Ruminococcus_torques_ATCC_27756_AGORA1_03,3ABUTCOAL,,71_80,high_fiber,,,,3abutcoal,True,False,True,lysine_to_butyrate_candidate
