age_group,id,abundance,table2_taxon,profile_taxon,model_species_id,species_label,diet,growth_rate,grows_in_diet,growth_rate_full_access,grows_full_access,nongrowing_due_to_competition_or_diet,exchange_flux_raw,net_lysine_exchange_flux_to_environment,lysine_export_flux_to_environment,lysine_uptake_flux_from_environment,LYSabc,LYSt2r,LYSt3,LYSt3r,shown_in_growth_figure,rank_lysine_export_within_panel
71_80,Bacteroides_dorei_DSM_17855_AGORA1_03,0.1123106399263329,Bacteroides dorei,s__Bacteroides_dorei,Bacteroides_dorei_DSM_17855_AGORA1_03,Bacteroides dorei,western,0.5465365581808359,True,12.778650470775002,True,False,-0.1822972689812178,-0.1822972689812178,0.0,0.1822972689812178,0.0,0.0,0.0,-0.1822972689812178,True,2
71_80,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0068372238458228,Bacteroides xylanisolvens,s__Bacteroides_xylanisolvens,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Bacteroides xylanisolvens,western,0.0343038426019817,True,0.7779360431382543,True,False,-0.011442046699891,-0.011442046699891,0.0,0.011442046699891,0.0,0.0,0.0,-0.011442046699891,True,2
71_80,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.4488024582035857,Escherichia coli,s__Escherichia_coli,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia coli,western,2.1840034362591663,True,51.06452601638642,True,False,-2.2475998462743214,-2.2475998462743214,0.0,2.2475998462743214,0.0,0.7284743461642449,0.0,0.0,True,2
71_80,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.2370810988590241,Faecalibacterium prausnitzii,s__Faecalibacterium_prausnitzii,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Faecalibacterium prausnitzii,western,1.1537080598139708,True,26.975471485537,True,False,-0.3734552989617823,-0.3734552989617823,0.0,0.3734552989617823,0.0,0.3734552989617823,0.0,0.0,True,2
71_80,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.0134427633340513,Klebsiella pneumoniae,s__Klebsiella_pneumoniae,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Klebsiella pneumoniae,western,0.0687393016337517,True,1.529489792839421,True,False,-0.0229279940599378,-0.0229279940599378,0.0,0.0229279940599378,0.0,0.0229279940599378,0.0,0.0,True,2
71_80,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.043430149383662,Ruminococcus torques,s__Ruminococcus_torques,Ruminococcus_torques_ATCC_27756_AGORA1_03,Ruminococcus torques,western,0.2113438288619818,True,4.941461353888631,True,False,-0.070493734116914,-0.070493734116914,0.0,0.070493734116914,0.0,0.070493734116914,0.0,0.0,True,2
71_80,Alistipes_shahii_WAL_8301_AGORA1_03,0.0,Alistipes shahii,s__Alistipes_shahii,Alistipes_shahii_WAL_8301_AGORA1_03,Alistipes shahii,western,0.0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
71_80,Bilophila_wadsworthia_3_1_6_AGORA1_03,0.0,Bilophila unclassified,s__Bilophila_wadsworthia,Bilophila_wadsworthia_3_1_6_AGORA1_03,Bilophila unclassified,western,0.0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
71_80,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.0,Parabacteroides merdae,s__Parabacteroides_merdae,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Parabacteroides merdae,western,0.0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
81_plus,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.0748348746955007,Alistipes onderdonkii,s__Alistipes_onderdonkii,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Alistipes onderdonkii,high_fiber,0.7057634524726291,True,13.368959085502675,True,False,13.072793343504737,13.072793343504737,13.072793343504737,0.0,0.0,-13.072793343504737,0.0,0.0,True,1
81_plus,Alistipes_shahii_WAL_8301_AGORA1_03,0.028243680082098,Alistipes shahii,s__Alistipes_shahii,Alistipes_shahii_WAL_8301_AGORA1_03,Alistipes shahii,high_fiber,0.2663645435651077,True,5.045622716703699,True,False,-0.0760310953152243,-0.0760310953152243,0.0,0.0760310953152243,0.0,0.0760310953152243,0.0,0.0,True,2
81_plus,Bacteroides_dorei_DSM_17855_AGORA1_03,0.1298087451709459,Bacteroides dorei,s__Bacteroides_dorei,Bacteroides_dorei_DSM_17855_AGORA1_03,Bacteroides dorei,high_fiber,1.224218923003351,True,23.18982048633058,True,False,-0.4083382217677676,-0.4083382217677676,0.0,0.4083382217677676,0.0,0.0,0.0,-0.4083382217677676,True,2
81_plus,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0351024294845758,Bacteroides xylanisolvens,s__Bacteroides_xylanisolvens,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Bacteroides xylanisolvens,high_fiber,0.3310488858845388,True,6.270912221516535,True,False,-0.1104213558867879,-0.1104213558867879,0.0,0.1104213558867879,0.0,0.0,0.0,-0.1104213558867879,True,2
81_plus,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.2925078243286016,Escherichia coli,s__Escherichia_coli,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia coli,high_fiber,2.758624653403492,True,52.255357215164445,True,False,-2.9370955711369127,-2.9370955711369127,0.0,2.9370955711369127,0.0,0.9201392531427346,0.0,0.0,True,2
81_plus,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.2119676857812636,Faecalibacterium prausnitzii,s__Faecalibacterium_prausnitzii,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Faecalibacterium prausnitzii,high_fiber,1.9990556493944789,True,37.865523648829395,True,False,-0.6470943137089928,-0.6470943137089928,0.0,0.6470943137089928,0.0,0.6470943137089928,0.0,0.0,True,2
81_plus,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.0310327184401486,Klebsiella pneumoniae,s__Klebsiella_pneumoniae,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Klebsiella pneumoniae,high_fiber,0.2926678009931625,True,5.543871473201597,True,False,-0.0976193450212693,-0.0976193450212693,0.0,0.0976193450212693,0.0,0.0976193450212693,0.0,0.0,True,2
81_plus,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.1365394735762943,Parabacteroides merdae,s__Parabacteroides_merdae,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Parabacteroides merdae,high_fiber,1.287696927617431,True,24.392238178413187,True,False,-0.4295113102067941,-0.4295113102067941,0.0,0.4295113102067941,0.0,0.0,0.0,-0.4295113102067941,True,2
81_plus,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0599625684405712,Ruminococcus torques,s__Ruminococcus_torques,Ruminococcus_torques_ATCC_27756_AGORA1_03,Ruminococcus torques,high_fiber,0.5655035697090417,True,10.712084814031888,True,False,-0.1886237156764508,-0.1886237156764508,0.0,0.1886237156764508,0.0,0.1886237156764508,0.0,0.0,True,2
81_plus,Bilophila_wadsworthia_3_1_6_AGORA1_03,0.0,Bilophila unclassified,s__Bilophila_wadsworthia,Bilophila_wadsworthia_3_1_6_AGORA1_03,Bilophila unclassified,high_fiber,0.0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
81_plus,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.0748348746955007,Alistipes onderdonkii,s__Alistipes_onderdonkii,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Alistipes onderdonkii,western,0.7385108629384524,True,13.368959085502675,True,False,13.059386602826368,13.059386602826368,13.059386602826368,0.0,0.0,-13.059386602826368,0.0,0.0,True,1
81_plus,Alistipes_shahii_WAL_8301_AGORA1_03,0.028243680082098,Alistipes shahii,s__Alistipes_shahii,Alistipes_shahii_WAL_8301_AGORA1_03,Alistipes shahii,western,0.2785475384523569,True,5.045622716703699,True,False,-0.0795086093758407,-0.0795086093758407,0.0,0.0795086093758407,0.0,0.0795086093758407,0.0,0.0,True,2
81_plus,Bacteroides_dorei_DSM_17855_AGORA1_03,0.1298087451709459,Bacteroides dorei,s__Bacteroides_dorei,Bacteroides_dorei_DSM_17855_AGORA1_03,Bacteroides dorei,western,1.2802126326101455,True,23.18982048633058,True,False,-0.4270149236071141,-0.4270149236071141,0.0,0.4270149236071141,0.0,0.0,0.0,-0.4270149236071141,True,2
81_plus,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0351024294845758,Bacteroides xylanisolvens,s__Bacteroides_xylanisolvens,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Bacteroides xylanisolvens,western,0.3461863141977541,True,6.270912221516535,True,False,-0.1154704451006609,-0.1154704451006609,0.0,0.1154704451006609,0.0,0.0,0.0,-0.1154704451006609,True,2
81_plus,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.2925078243286016,Escherichia coli,s__Escherichia_coli,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia coli,western,2.8847986339094573,True,52.255357215164445,True,False,-0.9622245843404996,-0.9622245843404996,0.0,0.9622245843404996,0.0,0.9622245843404996,0.0,0.0,True,2
81_plus,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.2119676857812636,Faecalibacterium prausnitzii,s__Faecalibacterium_prausnitzii,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Faecalibacterium prausnitzii,western,2.0904670081734773,True,37.865523648829395,True,False,-0.6766841705457546,-0.6766841705457546,0.0,0.6766841705457546,0.0,0.6766841705457546,0.0,0.0,True,2
81_plus,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.0310327184401486,Klebsiella pneumoniae,s__Klebsiella_pneumoniae,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Klebsiella pneumoniae,western,0.3060537249160992,True,5.543871473201597,True,False,-0.1020842199457649,-0.1020842199457649,0.0,0.1020842199457649,0.0,0.1020842199457649,0.0,0.0,True,2
81_plus,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.1365394735762943,Parabacteroides merdae,s__Parabacteroides_merdae,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Parabacteroides merdae,western,1.3465839956483536,True,24.392238178413187,True,False,-0.4491530917485083,-0.4491530917485083,0.0,0.4491530917485083,0.0,0.0,0.0,-0.4491530917485083,True,2
81_plus,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0599625684405712,Ruminococcus torques,s__Ruminococcus_torques,Ruminococcus_torques_ATCC_27756_AGORA1_03,Ruminococcus torques,western,0.5913682045699538,True,10.712084814031888,True,False,-0.197250864634308,-0.197250864634308,0.0,0.197250864634308,0.0,0.197250864634308,0.0,0.0,True,2
81_plus,Bilophila_wadsworthia_3_1_6_AGORA1_03,0.0,Bilophila unclassified,s__Bilophila_wadsworthia,Bilophila_wadsworthia_3_1_6_AGORA1_03,Bilophila unclassified,western,0.0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
