id,reaction_id,reaction_name,pathway
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn15_rl(e),released mucin-type O-glycan No 15 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn16(e),mucin-type O-glycan No 16 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn164(e),mucin-type O-glycan No 164 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn164_rl(e),released mucin-type O-glycan No 164 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn165(e),mucin-type O-glycan No 165 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn165_rl(e),released mucin-type O-glycan No 165 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn166(e),mucin-type O-glycan No 166 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn166_rl(e),released mucin-type O-glycan No 166 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn167(e),mucin-type O-glycan No 167 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn167_rl(e),released mucin-type O-glycan No 167 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn168(e),mucin-type O-glycan No 168 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn168_rl(e),released mucin-type O-glycan No 168 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn169(e),mucin-type O-glycan No 169 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn169_rl(e),released mucin-type O-glycan No 169 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn16_rl(e),released mucin-type O-glycan No 16 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn170(e),mucin-type O-glycan No 170 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn170_rl(e),released mucin-type O-glycan No 170 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn171(e),mucin-type O-glycan No 171 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn171_rl(e),released mucin-type O-glycan No 171 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn174(e),mucin-type O-glycan No 174 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn174_rl(e),released mucin-type O-glycan No 174 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn175(e),mucin-type O-glycan No 175 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn175_rl(e),released mucin-type O-glycan No 175 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn176(e),mucin-type O-glycan No 176 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn176_rl(e),released mucin-type O-glycan No 176 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn177(e),mucin-type O-glycan No 177 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn177_rl(e),released mucin-type O-glycan No 177 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn178(e),mucin-type O-glycan No 178 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn178_rl(e),released mucin-type O-glycan No 178 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn179(e),mucin-type O-glycan No 179 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn179_rl(e),released mucin-type O-glycan No 179 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn18(e),mucin-type O-glycan No 18 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn180(e),mucin-type O-glycan No 180 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn180_rl(e),released mucin-type O-glycan No 180 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn181(e),mucin-type O-glycan No 181 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn181_rl(e),released mucin-type O-glycan No 181 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn183(e),mucin-type O-glycan No 183 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn183_rl(e),released mucin-type O-glycan No 183 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn185(e),mucin-type O-glycan No 185 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn185_rl(e),released mucin-type O-glycan No 185 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn186(e),mucin-type O-glycan No 186 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn186_rl(e),released mucin-type O-glycan No 186 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn187(e),mucin-type O-glycan No 187 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn187_rl(e),released mucin-type O-glycan No 187 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn188(e),mucin-type O-glycan No 188 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn188_rl(e),released mucin-type O-glycan No 188 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn189(e),mucin-type O-glycan No 189 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn189_rl(e),released mucin-type O-glycan No 189 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn18_rl(e),released mucin-type O-glycan No 18 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn190(e),mucin-type O-glycan No 190 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn190_rl(e),released mucin-type O-glycan No 190 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn191(e),mucin-type O-glycan No 191 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn191_rl(e),released mucin-type O-glycan No 191 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn192(e),mucin-type O-glycan No 192 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn192_rl(e),released mucin-type O-glycan No 192 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn193(e),mucin-type O-glycan No 193 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn193_rl(e),released mucin-type O-glycan No 193 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn194(e),mucin-type O-glycan No 194 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn194_rl(e),released mucin-type O-glycan No 194 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn195(e),mucin-type O-glycan No 195 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn195_rl(e),released mucin-type O-glycan No 195 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn196(e),mucin-type O-glycan No 196 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn196_rl(e),released mucin-type O-glycan No 196 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn2(e),mucin-type O-glycan No 2 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn20(e),mucin-type O-glycan No 20 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn20_rl(e),released mucin-type O-glycan No 20 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn22(e),mucin-type O-glycan No 22 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn22_rl(e),released mucin-type O-glycan No 22 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn23(e),mucin-type O-glycan No 23 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn23_rl(e),released mucin-type O-glycan No 23 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn24(e),mucin-type O-glycan No 24 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn24_rl(e),released mucin-type O-glycan No 24 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn26(e),mucin-type O-glycan No 26 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn26_rl(e),released mucin-type O-glycan No 26 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn28(e),mucin-type O-glycan No 28 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn28_rl(e),released mucin-type O-glycan No 28 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn29(e),mucin-type O-glycan No 29 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn29_rl(e),released mucin-type O-glycan No 29 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn2_rl(e),released mucin-type O-glycan No 2 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn3(e),mucin-type O-glycan No 3 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn30(e),mucin-type O-glycan No 30 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn30_rl(e),released mucin-type O-glycan No 30 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn32(e),mucin-type O-glycan No 32 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn32_rl(e),released mucin-type O-glycan No 32 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn39(e),mucin-type O-glycan No 39 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn39_rl(e),released mucin-type O-glycan No 39 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn3_rl(e),released mucin-type O-glycan No 3 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn4(e),mucin-type O-glycan No 4 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn40(e),mucin-type O-glycan No 40 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn40_rl(e),released mucin-type O-glycan No 40 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn41(e),mucin-type O-glycan No 41 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn41_rl(e),released mucin-type O-glycan No 41 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn46(e),mucin-type O-glycan No 46 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn46_rl(e),released mucin-type O-glycan No 46 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn4_rl(e),released mucin-type O-glycan No 4 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn5(e),mucin-type O-glycan No 5 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn51(e),mucin-type O-glycan No 51 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn51_rl(e),released mucin-type O-glycan No 51 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn5_rl(e),released mucin-type O-glycan No 5 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn72(e),mucin-type O-glycan No 72 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn72_rl(e),released mucin-type O-glycan No 72 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn73(e),mucin-type O-glycan No 73 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn73_rl(e),released mucin-type O-glycan No 73 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn80(e),mucin-type O-glycan No 80 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn80_rl(e),released mucin-type O-glycan No 80 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn83(e),mucin-type O-glycan No 83 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn83_rl(e),released mucin-type O-glycan No 83 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn84(e),mucin-type O-glycan No 84 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn84_rl(e),released mucin-type O-glycan No 84 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn89(e),mucin-type O-glycan No 89 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_MGlcn89_rl(e),released mucin-type O-glycan No 89 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_T_antigen(e),T antigen (core 1) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_Tn_antigen(e),Tn_antigen (mucin O-glycan) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ac(e),Acetate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_acgal(e),N-acetylgalactosamine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_acgam(e),N-Acetyl-D-glucosamine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_acnam2a6agal(e),"Alpha-2,6-N-acetylneuraminate-N-acetylgalactosamine exchange",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_agal1b3agal(e),"Beta-1,3-N,N-diacetylgalactosamine exchange",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_agam1b3agal(e),"Beta-1,3-N-acetylglucosamine-N-acetylgalactosamine exchange",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_agam1b6agal(e),"Beta-1,6-N-acetylglucosamine-N-acetylgalactosamine exchange",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ala_L(e),exchange reaction for L-alanine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_alaasp(e),L-alanyl-L-aspartate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_alagln(e),L-alanyl-L-glutamine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_alaglu(e),L-alanyl-L-glutamate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_alagly(e),L-alanylglycine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_alahis(e),L-alanyl-L-histidine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_alaleu(e),L-alanyl-L-leucine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_alathr(e),L-alanyl-L-threonine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_arg_L(e),L-Arginine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_asn_L(e),exchange reaction for L-asparagine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_asp_L(e),L-Aspartate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_biomass(e),EX Biomass c0,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_butso3(e),butanesulfonate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ca2(e),Calcium exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_cd2(e),Cadmium exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_cellb(e),Cellobiose exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_cgly(e),Cys-Gly exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_chol(e),exchange reaction for Choline,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_cit(e),Citrate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_cl(e),exchange reaction for Chloride,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_co2(e),CO2 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_cobalt2(e),Co2+ exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_core2(e),Core2 (mucin O-glycan) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_core2_rl(e),released Core 2 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_core3(e),Core3 (mucin O-glycan) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_core4(e),Core4 (mucin O-glycan) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_core4_rl(e),released Core 4 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_core5(e),Core 5 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_core6(e),Core6 (mucin O-glycan) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_cu2(e),Cu2+ exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_cys_L(e),exchange reaction for L-cysteine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ddca(e),laurate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_drib(e),Deoxyribose exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_etha(e),Ethanolamine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ethso3(e),ethanesulfonate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_f1a(e),F1alpha (mucin O-glycan) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_f1a_rl(e),released F1alpha antigen exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_fe2(e),EX_fe2(u),Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_fe3(e),Fe3+ exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_for(e),Formate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_fum(e),exchange reaction for fumarate,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_gal1b3acgal(e),"Beta-1,3-Galactose-N-acetylgalactosamine exchange",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_gln_L(e),exchange reaction for L-glutamine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glu_L(e),L-Glutamate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_gly(e),exchange reaction for Glycine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glyasn(e),Glycyl-L-asparagine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glyasp(e),Glycyl-L-aspartate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glyb(e),Glycine betaine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glyc3p(e),Ex_glyc3p[e],Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glycys(e),Gly-Cys exchange reaction,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glygln(e),Glycyl-L-glutamine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glyglu(e),Glycyl-L-glutamate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glyleu(e),Glycylleucine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glymet(e),Glycyl-L-methionine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glyphe(e),exchange reaction for glycylphenylalaine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glypro(e),Glycylproline exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_glytyr(e),Glycyl-L-tyrosine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_gncore1(e),gncore1 (mucin O-glycan) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_gncore1_rl(e),"released GlcNAc-alpha-1,4-Core 1 exchange",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_gncore2(e),"GlcNAc-alpha-1,4-Core 2 exchange",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_gncore2_rl(e),"released GlcNAc-alpha-1,4-Core 2 exchange",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_h(e),exchange reaction for proton,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_h2(e),H2 exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_h2o(e),H2O exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_h2s(e),Hydrogen sulfide exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_hdca(e),Hexadecanoate (n-C16:0) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_hexs(e),Hexanesulfonate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_hg2(e),Hg2+ exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_his_L(e),exchange reaction for L-histidine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_hxan(e),Hypoxanthine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ile_L(e),L-Isoleucine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_isetac(e),Isethionic acid exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_k(e),K+ exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_lac_L(e),L-Lactate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_leu_L(e),L-Leucine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_lys_L(e),L-Lysine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_met_D(e),D-Methionine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_met_L(e),L-Methionine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_metala(e),L-methionyl-L-alanine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_metsox_R_L(e),L-methionine-R-sulfoxide exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_metsox_S_L(e),L-Methionine S-oxide exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_mg2(e),Mg exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_mn2(e),Mn2+ exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_mops(e),3-(n-Morpholino)Propanesulfonic Acid exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_mso3(e),methanesulfonate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_na1(e),exchange reaction for Sodium,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_nac(e),Nicotinate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_nh4(e),Ammonia exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_no2(e),Nitrite exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_no3(e),Nitrate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_o2(e),exchange reaction for oxugen,Exchange/demand reaction
