scenario,diet,exchange_id,flux,uptake_flux,secretion_flux,abs_flux
beta_age_raw_signed,western,EX_hxan(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_meoh(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_metsox_S_L(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_mqn7(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_mqn8(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_na1(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_nac(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_ncam(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_ocdcea(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_oxa(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_pheme(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_pnto_R(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_pydam(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_pydx(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_q8(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_ribflv(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_sel(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_sheme(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_spmd(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_thm(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_thymd(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_ura(e),0.0,0.0,0.0,0.0
beta_age_raw_signed,western,EX_xan(e),0.0,0.0,0.0,0.0
