scenario,diet,exchange_id,flux,uptake_flux,secretion_flux,abs_flux
sg90_median,western,EX_kestopt(e),-0.00282117,0.00282117,0.0,0.00282117
sg90_median,western,EX_inulin(e),-0.00047019,0.00047019,0.0,0.00047019
sg90_median,western,EX_lmn30(e),-0.00047019,0.00047019,0.0,0.00047019
sg90_median,western,EX_pect(e),-3.339e-05,3.339e-05,0.0,3.339e-05
sg90_median,western,EX_xylan(e),-3.206e-05,3.206e-05,0.0,3.206e-05
sg90_median,western,EX_arabinogal(e),-2.191e-05,2.191e-05,0.0,2.191e-05
sg90_median,western,EX_4hbz(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_ac(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_adocbl(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_cbl1(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_csn(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_ddca(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_for(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_gthrd(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_gua(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_h2(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_hdca(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_meoh(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_mqn7(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_mqn8(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_na1(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_nac(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_ocdca(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_ocdcea(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_oxa(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_pheme(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_pydam(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_pydxn(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_q8(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_sheme(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_ttdca(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_ura(e),0.0,0.0,0.0,0.0
