scenario,diet,exchange_id,flux,uptake_flux,secretion_flux,abs_flux,flux_equal,delta_flux_vs_equal,abs_delta_flux_vs_equal,log2_fc_abs_flux_vs_equal
allcohort_agebin_41_60,high_fiber,EX_cellb(e),-0.01973684,0.01973684,0.0,0.01973684,-0.01973684,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_lcts(e),-0.01973684,0.01973684,0.0,0.01973684,-0.01973684,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_malt(e),-0.01973684,0.01973684,0.0,0.01973684,-0.01973684,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_melib(e),-0.01973684,0.01973684,0.0,0.01973684,-0.01973684,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_sucr(e),-0.01973684,0.01973684,0.0,0.01973684,-0.01973684,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_tre(e),-0.01973684,0.01973684,0.0,0.01973684,-0.01973684,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_inulin(e),-0.01041667,0.01041667,0.0,0.01041667,-0.01041667,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_lmn30(e),-0.01041667,0.01041667,0.0,0.01041667,-0.01041667,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_pect(e),-0.00073964,0.00073964,0.0,0.00073964,-0.00073964,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_xylan(e),-0.00071023,0.00071023,0.0,0.00071023,-0.00071023,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_arabinogal(e),-0.0004855,0.0004855,0.0,0.0004855,-0.0004855,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_4hbz(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_ade(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_adocbl(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_cbl1(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_for(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_gthrd(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_hdca(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_meoh(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_mqn8(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_ocdcea(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_oxa(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_ura(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_h2o(e),-10.0,10.0,0.0,10.0,0.0,-10.0,10.0,33.21928094901789
allcohort_agebin_41_60,western,EX_csn(e),0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-29.897352855428956
allcohort_agebin_41_60,western,EX_pi(e),0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-29.897352855428956
allcohort_agebin_41_60,western,EX_indole(e),-0.0123152925019678,0.0123152925019678,0.0,0.0123152925019678,-1.0,0.9876847074980322,0.9876847074980322,-6.343405180206556
allcohort_agebin_41_60,western,EX_3mop(e),-1.0,1.0,0.0,1.0,-0.0628933826598178,-0.9371066173401822,0.9371066173401822,3.99094793664441
allcohort_agebin_41_60,western,EX_phe_L(e),0.0,0.0,0.0,0.0,-0.5708434644420032,0.5708434644420032,0.5708434644420032,-29.08851994848549
allcohort_agebin_41_60,western,EX_ddca(e),0.0,0.0,0.0,0.0,-0.4857133756572205,0.4857133756572205,0.4857133756572205,-28.855529978158273
allcohort_agebin_41_60,western,EX_2dmmq8(e),-0.9747033252291508,0.9747033252291508,0.0,0.9747033252291508,-0.6395281510641265,-0.3351751741650243,0.3351751741650243,0.6079552996546578
allcohort_agebin_41_60,western,EX_amp(e),-1.0,1.0,0.0,1.0,-0.7479097573760217,-0.2520902426239783,0.2520902426239783,0.4190638890479068
allcohort_agebin_41_60,western,EX_ocdca(e),0.0,0.0,0.0,0.0,-0.1692826,0.1692826,0.1692826,-27.334858458611567
allcohort_agebin_41_60,western,EX_ttdca(e),0.0,0.0,0.0,0.0,-0.06867567,0.06867567,0.06867567,-26.033295765524947
allcohort_agebin_41_60,western,EX_thymd(e),-0.0025684597355365,0.0025684597355365,0.0,0.0025684597355365,-0.0522928374267186,0.0497243776911821,0.0497243776911821,-4.347637456749298
allcohort_agebin_41_60,western,EX_nac(e),-0.023915110950416,0.023915110950416,0.0,0.023915110950416,0.0,-0.023915110950416,0.023915110950416,24.511419209034894
allcohort_agebin_41_60,western,EX_fol(e),-0.0358726664256255,0.0358726664256255,0.0,0.0358726664256255,-0.0486600651449171,0.012787398719291604,0.012787398719291604,-0.43985325593524577
allcohort_agebin_41_60,western,EX_pydxn(e),0.0,0.0,0.0,0.0,-0.0114394045278583,0.0114394045278583,0.0114394045278583,-23.447508745672685
allcohort_agebin_41_60,western,EX_q8(e),0.0,0.0,0.0,0.0,-0.0114394045278583,0.0114394045278583,0.0114394045278583,-23.447508745672685
allcohort_agebin_41_60,western,EX_pheme(e),0.0,0.0,0.0,0.0,-0.0114394045278582,0.0114394045278582,0.0114394045278582,-23.44750874567267
allcohort_agebin_41_60,western,EX_sheme(e),0.0,0.0,0.0,0.0,-0.0114394045278582,0.0114394045278582,0.0114394045278582,-23.44750874567267
allcohort_agebin_41_60,western,EX_h2s(e),-0.0119575554752085,0.0119575554752085,0.0,0.0119575554752085,-0.004780617187114,-0.0071769382880944995,0.0071769382880944995,1.3226535132492916
allcohort_agebin_41_60,western,EX_spmd(e),-0.0119575554752085,0.0119575554752085,0.0,0.0119575554752085,-0.0162200217149723,0.004262466239763802,0.004262466239763802,-0.43985323479789906
allcohort_agebin_41_60,western,EX_thm(e),-0.0119575554752085,0.0119575554752085,0.0,0.0119575554752085,-0.0162200217149723,0.004262466239763802,0.004262466239763802,-0.43985323479789906
allcohort_agebin_41_60,western,EX_pnto_R(e),-0.0034150216155101,0.0034150216155101,0.0,0.0034150216155101,0.0,-0.0034150216155101,0.0034150216155101,21.7034637019175
allcohort_agebin_41_60,western,EX_fe2(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_cl(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_mg2(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_cobalt2(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_cu2(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_fe3(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_k(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_ca2(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_mn2(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_so4(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_zn2(e),-0.0136650662829636,0.0136650662829636,0.0,0.0136650662829636,-0.0162200217149723,0.0025549554320087008,0.0025549554320087008,-0.24728327664210503
allcohort_agebin_41_60,western,EX_pydam(e),0.0,0.0,0.0,0.0,2.074799060141035e-17,-2.074799060141035e-17,2.074799060141035e-17,-2.993302274163919e-08
allcohort_agebin_41_60,western,EX_mqn7(e),0.0,0.0,0.0,0.0,-1.429867574706398e-17,1.429867574706398e-17,1.429867574706398e-17,-2.0628628333377563e-08
allcohort_agebin_41_60,western,EX_adocbl(e),0.0,0.0,0.0,0.0,-1.25855505727514e-17,1.25855505727514e-17,1.25855505727514e-17,-1.815711123382368e-08
allcohort_agebin_41_60,western,EX_4hbz(e),0.0,0.0,0.0,0.0,2.345508382929612e-18,-2.345508382929612e-18,2.345508382929612e-18,-3.383853419100364e-09
allcohort_agebin_41_60,western,EX_glyc(e),-1.79965486,1.79965486,0.0,1.79965486,-1.79965486,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_12dgr180(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_26dap_M(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_2obut(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_ac(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_acgam(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_acmana(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_acnam(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_adn(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_ala_D(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_ala_L(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_cgly(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_chol(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_chor(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_cit(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_cys_L(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_dad_2(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_dcyt(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_dgsn(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_41_60,western,EX_fum(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
