scenario,diet,exchange_id,flux,uptake_flux,secretion_flux,abs_flux
allcohort_agebin_21_40,western,EX_gal(e),-0.14898579,0.14898579,0.0,0.14898579
allcohort_agebin_21_40,western,EX_glcn(e),-0.14898579,0.14898579,0.0,0.14898579
allcohort_agebin_21_40,western,EX_man(e),-0.14898579,0.14898579,0.0,0.14898579
allcohort_agebin_21_40,western,EX_mnl(e),-0.14898579,0.14898579,0.0,0.14898579
allcohort_agebin_21_40,western,EX_rmn(e),-0.14898579,0.14898579,0.0,0.14898579
allcohort_agebin_21_40,western,EX_btn(e),-0.1,0.1,0.0,0.1
allcohort_agebin_21_40,western,EX_trp_L(e),-0.08181818,0.08181818,0.0,0.08181818
allcohort_agebin_21_40,western,EX_cellb(e),-0.07449289,0.07449289,0.0,0.07449289
allcohort_agebin_21_40,western,EX_lcts(e),-0.07449289,0.07449289,0.0,0.07449289
allcohort_agebin_21_40,western,EX_malt(e),-0.07449289,0.07449289,0.0,0.07449289
allcohort_agebin_21_40,western,EX_melib(e),-0.07449289,0.07449289,0.0,0.07449289
allcohort_agebin_21_40,western,EX_sucr(e),-0.07449289,0.07449289,0.0,0.07449289
allcohort_agebin_21_40,western,EX_tre(e),-0.07449289,0.07449289,0.0,0.07449289
allcohort_agebin_21_40,western,EX_fol(e),-0.03682629967083481,0.03682629967083481,0.0,0.03682629967083481
allcohort_agebin_21_40,western,EX_ca2(e),-0.012275433223611604,0.012275433223611604,0.0,0.012275433223611604
allcohort_agebin_21_40,western,EX_cl(e),-0.012275433223611604,0.012275433223611604,0.0,0.012275433223611604
allcohort_agebin_21_40,western,EX_cu2(e),-0.012275433223611604,0.012275433223611604,0.0,0.012275433223611604
allcohort_agebin_21_40,western,EX_fe2(e),-0.012275433223611604,0.012275433223611604,0.0,0.012275433223611604
allcohort_agebin_21_40,western,EX_mg2(e),-0.012275433223611604,0.012275433223611604,0.0,0.012275433223611604
allcohort_agebin_21_40,western,EX_mn2(e),-0.012275433223611604,0.012275433223611604,0.0,0.012275433223611604
allcohort_agebin_21_40,western,EX_spmd(e),-0.012275433223611604,0.012275433223611604,0.0,0.012275433223611604
allcohort_agebin_21_40,western,EX_zn2(e),-0.012275433223611604,0.012275433223611604,0.0,0.012275433223611604
allcohort_agebin_21_40,western,EX_cobalt2(e),-0.012275433223611602,0.012275433223611602,0.0,0.012275433223611602
allcohort_agebin_21_40,western,EX_fe3(e),-0.012275433223611602,0.012275433223611602,0.0,0.012275433223611602
allcohort_agebin_21_40,western,EX_k(e),-0.012275433223611602,0.012275433223611602,0.0,0.012275433223611602
allcohort_agebin_21_40,western,EX_so4(e),-0.012275433223611602,0.012275433223611602,0.0,0.012275433223611602
allcohort_agebin_21_40,western,EX_thm(e),-0.012275433223611602,0.012275433223611602,0.0,0.012275433223611602
allcohort_agebin_21_40,western,EX_raffin(e),-0.00470194,0.00470194,0.0,0.00470194
allcohort_agebin_21_40,western,EX_kestopt(e),-0.00282117,0.00282117,0.0,0.00282117
allcohort_agebin_21_40,western,EX_indole(e),-0.002437145636220695,0.002437145636220695,0.0,0.002437145636220695
allcohort_agebin_21_40,western,EX_inulin(e),-0.00047019,0.00047019,0.0,0.00047019
allcohort_agebin_21_40,western,EX_lmn30(e),-0.00047019,0.00047019,0.0,0.00047019
allcohort_agebin_21_40,western,EX_pect(e),-3.339e-05,3.339e-05,0.0,3.339e-05
allcohort_agebin_21_40,western,EX_xylan(e),-3.206e-05,3.206e-05,0.0,3.206e-05
allcohort_agebin_21_40,western,EX_arabinogal(e),-2.191e-05,2.191e-05,0.0,2.191e-05
allcohort_agebin_21_40,western,EX_4hbz(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_ade(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_adocbl(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_cbl1(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_csn(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_ddca(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_for(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_gthrd(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_h2(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_h2s(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_hdca(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_meoh(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_mqn7(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_mqn8(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_na1(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_nac(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_ocdca(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_ocdcea(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_oxa(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_phe_L(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_pheme(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_pi(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_pnto_R(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_pydam(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_pydxn(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_q8(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_sheme(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_thymd(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_ttdca(e),0.0,0.0,0.0,0.0
allcohort_agebin_21_40,western,EX_ura(e),0.0,0.0,0.0,0.0
allcohort_agebin_41_60,high_fiber,EX_h2o(e),-10.0,10.0,0.0,10.0
allcohort_agebin_41_60,high_fiber,EX_12dgr180(e),-1.0,1.0,0.0,1.0
