age_group,diet,species,pathway,metabolite_id,metabolite_name,layer_from,layer_to,species_from,species_to,reaction_id,reaction_name,flux,abs_flux,role
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,NDPK3,Nucleoside-Diphosphate Kinase (ATP:CDP),-997.7449402028992,997.7449402028992,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADK11,adenylate kinase (dUTP),-995.2965405186188,995.2965405186188,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,NDPK6,Nucleoside-Diphosphate Kinase (ATP:dUDP),-995.0218627899708,995.0218627899708,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,PUNP1,Purine-Nucleoside Phosphorylase (Adenosine),4.882692225757856,4.882692225757856,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,CYTK1,Cytidylate Kinase (CMP),2.2778424535040216,2.2778424535040216,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,BPNT,"3, 5-Bisphosphate Nucleotidase",2.222178279723765,2.222178279723765,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADSK,Adenylyl-Sulfate Kinase,2.2070323806077505,2.2070323806077505,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,SADT,Sulfate Adenylyltransferase,2.2070323806077505,2.2070323806077505,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,PUNP7,Purine-Nucleoside Phosphorylase (Xanthosine),-1.102531661845558,1.102531661845558,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,XTSNH,Xanthosine hydrolase,1.102531661845558,1.102531661845558,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,GSNK,guanosine kinase,0.8870240211162433,0.8870240211162433,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADK7,adenylate kinase (dATP),-0.4813949891288303,0.4813949891288303,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,UMPK,UMP Kinase,0.4513979864849715,0.4513979864849715,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADSS,Adenylosuccinate Synthase,0.4284116883906642,0.4284116883906642,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,GMPR,GMP Reductase,0.4284116883906642,0.4284116883906642,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADD,adenine deaminase,0.0247839577890121,0.0247839577890121,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,DTMPK,DTMP Kinase,0.0227826564032511,0.0227826564032511,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,RNDR3,Ribonucleoside-Diphosphate Reductase (CDP),0.0227826564032511,0.0227826564032511,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,RNTR2,ribonucleoside-triphosphate reductase (GTP),0.0227826564032511,0.0227826564032511,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,TMDK1,Thymidine Kinase (ATP:Thymidine),0.0227826564032511,0.0227826564032511,internal_processing
71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,dad_2(e),2-deoxyadenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,RNDR1,Ribonucleoside-Diphosphate Reductase (ADP),0.0227826564032382,0.0227826564032382,internal_processing
